unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
021f58236c541a051cada900ececa9f139033418,2bbfe2af3f1b25128384590d49c415677e747671d8ea1248fc1d550779c83a7cab477c84df26eb2397d0211bea026d205f9c6e3725a81c3f8703321be24603c6,2018-08-29 12:45:00 UTC,2018-08-29 12:45:00 UTC,420,17.15,17031839100,17031081800,32,8,6.5,1,0,1,8.5,Credit Card,Star North Management LLC,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),4.189.321.636,-8.763.784.421,POINT (-87.6378442095 41.8932163595)
021fbe6e8bc4fe7ee6aebff393acd4f0ffea7871,da6f829d43ef9293b94c21a502d12c9a48b2a7d7b6a886c937ef80db9f7c8956bd61268962bccb193ed08e9398a09742cff99971c5cf63f321096a51b5c1e5a3,2017-03-11 22:30:00 UTC,2017-03-11 23:00:00 UTC,1842,28.33,17031081700,17031081600,8,8,21.25,0,0,1,22.25,Credit Card,Flash Cab,41.892.042.136,-8.763.186.395,POINT (-87.6318639497 41.8920421365),41.892.072.635,-87.628.874.157,POINT (-87.6288741572 41.8920726347)
02228f89c41efafe76b33977255506674031b255,283a19dacc644bf169a1fb91e3065712b4162c5562f3b26ac602155b7d9ccdad6bb4a98cdaf46ac94125fc3ac8f09e1b641dd9bda0bf4f39e5b3ba916f1c78b3,2019-05-11 12:45:00 UTC,2019-05-11 12:45:00 UTC,13,11.04,,,,,45.5,10,0,0,55.5,Credit Card,Suburban Dispatch LLC,,,,,,
022471cdeb8f6c9dc05897dfb9b814f099d7b9bd,593439112392e1b60a3f0e6b60dd013222a7ebd7696de86645097b9e1808f9c990d5d6eddecc94f7e8040dafafd40fc4195cbc9d1a862da0143659400dff41f8,2016-05-21 09:45:00 UTC,2016-05-21 10:00:00 UTC,840,23.87,17031081500,17031841000,8,33,11.5,3.1,0,1,15.6,Credit Card,Taxi Affiliation Services,41.892.507.781,-87.626.214.906,POINT (-87.6262149064 41.8925077809),41.849.246.754,-87.624.135.298,POINT (-87.6241352979 41.84924675450001)
0232bc92f5acbc358bf35093925eec84420f3847,2fbe4a24262e73d4db3714c15ba148cacecddaae7b4a6ec4872e9c57b6a9e23cc0cd973b46a24610f749a8bb51a9fe2fdc802954c93c4a4501e2092b3f4343b4,2019-07-24 14:15:00 UTC,2019-07-24 14:15:00 UTC,228,12.89,17031081500,17031081300,8,8,5.25,2,0,0,7.75,Credit Card,Sun Taxi,41.892.507.781,-87.626.214.906,POINT (-87.6262149064 41.8925077809),41.898.331.794,-87.620.762.865,POINT (-87.6207628651 41.8983317935)
0233cf165ffa71372e9f832723eb908d9f2860de,a71f76acdb5dc6915ce2c480dffb2802c0c4c813bc0fc63c0b21015cdbea066e0b2ca86014cf95feb1fdb8a861ee43edc8a1b4c1ae848d04a3abe0e1b9aa8181,2017-05-22 18:15:00 UTC,2017-05-22 18:15:00 UTC,420,16.77,17031081500,17031081201,8,8,5.75,0,0,0,5.75,Cash,Blue Ribbon Taxi Association Inc.,41.892.507.781,-87.626.214.906,POINT (-87.6262149064 41.8925077809),41.899.155.613,-87.626.210.532,POINT (-87.6262105324 41.8991556134)
0234fb66cece1aaa55bf4313e9e492bb4fe34628,ffd70d111c7da2e5eff27ad900c8eb94d74fe286bb7aa58029ee2baac3f3b310dea5da2a6a77a366b7b6d4b104b91ef75e7959ac6b1f558be7844417cbe3e12f,2014-09-21 01:15:00 UTC,2014-09-21 01:30:00 UTC,914,24.84,,,28,61,13.45,0,0,1,14.45,Cash,Flash Cab,41.874.005.383,-8.766.351.755,POINT (-87.6635175498 41.874005383),4.180.901.825,-87.659.166.599,POINT (-87.6591665992 41.8090182499)
023c54c07bfa54e062519e6786a2840b48911241,653a450a31c8c0ee4fb9f31740630f673eff2cd0aac900e97e656f51efcbe96609d7c7ecbd7216d188f195e19db41bb16e95f51f796e6c14ccecc2bc444a342f,2014-03-01 18:00:00 UTC,2014-03-01 18:45:00 UTC,2880,29.54,,,56,14,37.85,0,0,2,39.85,Credit Card,Taxi Affiliation Services,4.179.259.236,-87.769.615.453,POINT (-87.7696154528 41.7925923603),41.968.069,-87.721.559.063,POINT (-87.7215590627 41.968069)
023e0704cf599c687451dd53e796d25748a2d412,9068df481fee5a9c7852905ac35bd29287854f7965ce1c8325b06aea59d09b48f5fcc070c3b221e740612b5dc17ca2a86ef6f50164b70209d4e85f753aac08a6,2017-05-01 12:30:00 UTC,2017-05-01 13:00:00 UTC,2040,28.71,,,,,44.25,8.5,0,4,57.25,Credit Card,Medallion Leasin,,,,,,
0242c8674c5a2e8352322cd26f60f96798c8bdec,1d72db3a18692cc5b5e4ea41bb1de0e45d4149b495dbd0b1edce16aebce4deb1e2d3ab794f54614c87737856b73830b7c6f52c16828cb5181c58b988c5305544,2020-11-28 18:45:00 UTC,2020-11-28 18:45:00 UTC,613,21.24,,,6,3,10.25,3,0,0,13.75,Credit Card,Flash Cab,41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014),4.196.581.197,-87.655.878.786,POINT (-87.6558787862 41.96581197)
024460ee0c0752b8c7046185b943bdd76d3fe14f,b7b0be6d3ec6c589aeac84c0eba957d46c74859d7c0d8c5b4eafbad467dc66f2075d3a4d873a987c857390fe1936ee1348a79fc57443d15d8dd19986ef7bab85,2015-08-19 12:00:00 UTC,2015-08-19 12:45:00 UTC,2700,29.41,,,28,52,37.45,0,0,3.5,40.95,Cash,Taxi Affiliation Services,41.874.005.383,-8.766.351.755,POINT (-87.6635175498 41.874005383),41.707.311.449,-87.534.902.901,POINT (-87.5349029012 41.707311449)
0247befdfd767996fd6e34fd1f024f80ac0c0162,e83c4ffb6ba7fd656fb2bd8aba8d7eb39f7f65304c209407d00c136c97c14427a01b1700edef17d180ae8551a0695a8bbc146c3e9b0cf5456675d1d25e63c323,2015-01-06 17:45:00 UTC,2015-01-06 17:45:00 UTC,13,11.11,,,2,2,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,42.001.571.027,-87.695.012.589,POINT (-87.6950125892 42.001571027),42.001.571.027,-87.695.012.589,POINT (-87.6950125892 42.001571027)
024f429d835ce1c7ac58dc4a33f678e876a761cf,a200db326a9361094a94dbdc0c841f1597dcf527b6d320102a1c867c4ef46a883a36914e014e8cf312cd3d246441cf92514254a3c90c575f6194fd6826fdb75d,2015-06-16 20:15:00 UTC,2015-06-16 20:15:00 UTC,636,21.36,,,22,24,8.85,3,0,0,11.85,Credit Card,Yellow Cab,4.192.276.062,-87.699.155.343,POINT (-87.69915534320002 41.9227606205),41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001)
025255adb336a17cbd94cf9ba65499a764276e85,fb1ed566274f6a66dfcddbe4c014bbe87ac3516412dfe6fd4c8cb8e1a6d673215953d8fc03cdb28fcfd3b60fc9379e6d27104879c16306fbf3a1fb45c1148d83,2017-01-30 11:00:00 UTC,2017-01-30 11:00:00 UTC,240,13.54,17031839100,17031833000,32,28,5.5,0,0,0,5.5,Cash,Taxi Affiliation Service Yellow,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),4.188.528.132,-876.572.332,POINT (-87.6572331997 41.8852813201)
0253c45564893923621880ffd04efd6e36c67270,e5b3b06d42b99fd1016d2302684448b0394f70142422060447ac81504fa30f174dd97bf7c5f6e07a91eb348cd737d330052fdb8f055109526cd349d67e4ea933,2015-08-06 13:45:00 UTC,2015-08-06 14:30:00 UTC,2460,29.15,17031980100,17031081300,56,8,31.65,0,0,3,34.65,Cash,Choice Taxi Association,41.785.998.518,-87.750.934.289,POINT (-87.7509342894 41.785998518),41.898.331.794,-87.620.762.865,POINT (-87.6207628651 41.8983317935)
025725ee674bc0e8187eb735900486c92b9fe992,b56d49bc42507f35096478dd9613ed6aa7978739e34a996641af1c5aa09854515d14ee2719a806d465a7bb9735eccaa1bbf7203a9819e19b256c6baa389fe291,2018-12-19 21:45:00 UTC,2018-12-19 22:00:00 UTC,1609,27.8,,,,6,38,8.5,0,4,51,Credit Card,City Service,,,,41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014)
02575f4628a1ce057d9776101a0324b5a50532ed,a3b390c4ab9a3534df072460b40a8639cf92acf56990b97cc21498a1f1bd07f2b2dd7a395b8ffec66992962e4d698580f131d274e9d2ae47c05c6fbd22fbdc9a,2016-02-12 16:15:00 UTC,2016-02-12 16:15:00 UTC,241,13.68,17031081800,17031320100,8,32,5.25,0,0,0,5.25,Cash,Flash Cab,4.189.321.636,-8.763.784.421,POINT (-87.6378442095 41.8932163595),41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918)
0257e92a5312025a7ea624f72fa94e10379926dd,771de8ffd7efdaaf7f421d9fe90a13ffc6f7c5f2e2e0b3f51ec1d43b02f532ea241815c767fec66802ec9ef3dbc1124f7a3a786ea7a40796416f716c448705f4,2016-03-18 19:15:00 UTC,2016-03-18 19:45:00 UTC,1560,27.69,,,,,16,0,0,1.5,17.5,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
0258856a69082ee05fd82f0f27cea33b807d50e9,cb80f58820478e379627f16b373d5e29ca5343b9307b65cc295f68c372fd25e547f20f8b33062386b410a1e5dfffdb3e8281b1374fc417016344bcc39e5cca24,2019-03-13 16:30:00 UTC,2019-03-13 16:30:00 UTC,300,14.04,17031081403,17031320100,8,32,5.5,2,0,0,7.5,Credit Card,Taxi Affiliation Services,41.890.922.026,-87.618.868.355,POINT (-87.6188683546 41.8909220259),41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918)
0259a073126fca1862b5162908001c72d82a4940,044b22998752254a30b35eeef3fb9c9df2be5e6eb4eb53ed1486acbef17eb31d7fd026d03c61e55dd8136d69477f63b7d2b45419a175bf046be109af32733f5d,2013-08-08 08:30:00 UTC,2013-08-08 08:45:00 UTC,1140,26.08,,,76,,27.85,9.35,1.9,17,56.1,Credit Card,Dispatch Taxi Affiliation,41.980.264.315,-87.913.624.596,POINT (-87.913624596 41.9802643146),,,
0259be979f68667e423e4d2526aa94bada99655d,098c5be0c347d832b5903f8fdf5901bea4c8ba99feb5bc08de58735fb2dcf1c499816d586e7642298b1cce9fec7f5065a34fe1e4f376025d7aaf0d7830347fe6,2018-07-13 08:00:00 UTC,2018-07-13 08:45:00 UTC,2770,29.47,,,33,17,39,5,0,0,44.5,Credit Card,Chicago Carriage Cab Corp,41.857.183.858,-87.620.334.624,POINT (-87.6203346241 41.8571838585),4.194.651.142,-87.806.020.002,POINT (-87.8060200025 41.9465114202)
025a8aee7bda3a46cf48ac1bb8f5d198749d62c9,6255592c371ce6571936b34f35109bdd1c8aa2961dfc3b0801984c3b7b8db697f0e8f9a491eae8b35ef93aba095b62ad48f65d1eef78e5e85af22657a737ec93,2014-02-06 21:30:00 UTC,2014-02-06 22:00:00 UTC,1740,28.11,,,77,77,14.05,0,0,0,14.05,Cash,Choice Taxi Association,419.867.118,-87.663.416.405,POINT (-87.6634164054 41.9867117999),419.867.118,-87.663.416.405,POINT (-87.6634164054 41.9867117999)
025bd2a5b2950e3d65151b18c2a2450bc0c4ecfd,7de8c35c2a1b924685f0ded47d74ac6e768ad520c61f3dd4e3cc4849ea5410a248afa0408726eb70f5f08a574b9cd79af01cce8c98174b45c71a49aa67dd06ef,2014-10-31 11:45:00 UTC,2014-10-31 11:45:00 UTC,600,20.75,17031081201,17031081401,8,8,6.85,0,0,0,6.85,Cash,Blue Ribbon Taxi Association Inc.,41.899.155.613,-87.626.210.532,POINT (-87.6262105324 41.8991556134),4.189.503.345,-87.619.710.672,POINT (-87.6197106717 41.8950334495)
025f415f1584408f16a5e2bc853b3cd7a94921c2,528745f41430e07347ba50c4ed13c4d164fe95ddb9c166f74e1dbeb8a2128bee4065756c78324a04fb4f09d642d77b5616721450ce69d23f8fc0c4d7ee3d6517,2017-04-20 13:00:00 UTC,2017-04-20 13:00:00 UTC,300,14.22,17031280100,17031833000,28,28,5,2,0,0,7,Credit Card,Taxi Affiliation Services,41.885.300.022,-87.642.808.466,POINT (-87.6428084655 41.8853000224),4.188.528.132,-876.572.332,POINT (-87.6572331997 41.8852813201)
02601c8aab49dc23bd6b92a44af4cd27bd173a21,80e91e768cf85470d7c7f2f9a87058f6eeddde89b168bdfa03521f45065a6e9c84de93feae318719ddb5b12a45919e263173a2f876c8108cd0da924d5085d819,2019-06-01 16:45:00 UTC,2019-06-01 17:15:00 UTC,1800,28.28,,,,,42,0,0,6,48,Cash,Medallion Leasin,,,,,,
0262e79b5ad99eaf98e15a00df8f37ead02cece2,cfee0ed5f6fc991e0676185e33e05756684b245a257633a92796dce005da097898c2df09c21e8b825f8a183b15e9194d7138feaebb6de8d7b35b95575e7d828e,2018-10-27 21:00:00 UTC,2018-10-27 21:15:00 UTC,540,19.45,17031841000,17031330100,33,33,8,0,0,1,9,Cash,Taxi Affiliation Services,41.849.246.754,-87.624.135.298,POINT (-87.6241352979 41.84924675450001),41.859.349.715,-87.617.358.006,POINT (-87.6173580061 41.859349715)
0266caea905c8f22ac73710f7aaf565c3052841f,a0ac953f8cee6f14d8f2f15bf14b52de5caab289f7d599872b9cd46a4684751498486ed17b388f4d9a121e93575e8f8ea17dd9db250575d20172e2e86b64e690,2014-12-12 09:45:00 UTC,2014-12-12 09:45:00 UTC,357,15.33,17031081800,17031839100,8,32,5.65,1,0,0,6.65,Credit Card,Yellow Cab,4.189.321.636,-8.763.784.421,POINT (-87.6378442095 41.8932163595),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
0267750809fdd813d24bd4e076868e74657629fc,951a3a506449095aee566d3ea802cb740a98146569b6fccd89accfd92ee39d08e38b4eb3abcde533f05ca676d5a4a68fc66a708b8884bcfcedabdc18b3495d27,2017-09-06 16:45:00 UTC,2017-09-06 16:45:00 UTC,240,13.47,,,7,6,5.5,0,0,0,5.5,Cash,Choice Taxi Association,41.922.686.284,-87.649.488.729,POINT (-87.6494887289 41.9226862843),41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014)
026cce40b2b179dbbcb790261ddf866897d0fbcc,623c452c15d06a0ce93dda0703872746dd06750a9952dd6180733eebef7cc5e7149706dda5e9c2513c2bd38a5e18dac5746bc7fabaf019e06bc735d97053a06d,2014-08-29 09:30:00 UTC,2014-08-29 09:45:00 UTC,300,14.84,,,4,4,5.85,2,0,0,7.85,Credit Card,Dispatch Taxi Affiliation,41.975.170.943,-87.687.515.515,POINT (-87.68751551520002 41.9751709433),41.975.170.943,-87.687.515.515,POINT (-87.68751551520002 41.9751709433)
027055945c43ea5a9174f71db04f6f4cc604fb50,318f59a208022269c59ac686c84e7dec094381cfb84b0da776bcbc98b0152c3163512f824ba6fa63256bfa0623abf48a1041d90abeba5a174d7d134d52edb8e1,2014-11-27 20:15:00 UTC,2014-11-27 20:30:00 UTC,540,19.97,,,3,6,8.85,2,0,0,10.85,Credit Card,Blue Ribbon Taxi Association Inc.,4.196.581.197,-87.655.878.786,POINT (-87.6558787862 41.96581197),41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014)
02707774488599cc9bcb7dd3b70673c2c818d46e,4bf516ca5c5120d48cc1ef31879981706cd0d7dcf9a9d04c976311b7246e037c43384e4dcac81b1277f8b24230f623e0de48398435c8a4534e61aa1d497438c5,2014-06-14 08:45:00 UTC,2014-06-14 08:45:00 UTC,360,16.19,17031330100,17031841900,33,28,6.45,3,0,0,9.45,Credit Card,Blue Ribbon Taxi Association Inc.,41.859.349.715,-87.617.358.006,POINT (-87.6173580061 41.859349715),41.867.902.418,-87.642.958.665,POINT (-87.6429586652 41.8679024175)
02723293335e6d42f1e457c14c67361b5404478c,e989861ec1cd3189e671393d5040ccb4d2ed6537a11ac1f2ee8fb1a1c90c5da1bf71a8f1d5ef369190e814c41e0623d495d8451e3f45cf37fc359c5107510286,2014-10-03 16:45:00 UTC,2014-10-03 16:45:00 UTC,60,11.68,,,6,6,3.85,0,0,0,3.85,Cash,Blue Ribbon Taxi Association Inc.,41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014),41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014)
027a0d22a8687a0498d81e83f8f3550732e500e0,510ba28f99095b39d1c2042ef5c2faec9de94fcbe69f8ff114e90b79096ff622202832ea57cd4fa886d78472981dee54fb555583a6430260ed53b29f6895f740,2016-05-05 19:15:00 UTC,2016-05-05 20:00:00 UTC,2640,29.34,,,32,,35,7,0,0,42,Credit Card,Taxi Affiliation Services,41.878.865.584,-87.625.192.142,POINT (-87.6251921424 41.8788655841),,,
027a3b2b83f0260904b6e43be9128d4a76085fbd,c4eb7d8517b858b849d78a9708e2a0f102123f6b09bed167b236a1655fde8d950d2b4013c9b0806e26a34c869b5d5dc4eb0907bacb1fd7aaeccf9a272ebc407a,2016-07-01 10:45:00 UTC,2016-07-01 11:00:00 UTC,600,20.56,17031080201,17031281900,8,28,9.25,2,0,0,11.25,Credit Card,Taxi Affiliation Services,41.909.495.669,-87.630.963.601,POINT (-87.630963601 41.9094956686),41.879.255.084,-87.642.648.998,POINT (-87.642648998 41.8792550844)
027b1952223dc08481530e49a9aea5c9a0feae9d,e4f44ff6ebf8531eeaf93d560df7f8322247e89e475fcc474de73fb39b14a501bdc0e49aa67a8c11cf878da95e04e3ba4f98b3d82b92433981b4206f374e0ade,2013-08-23 20:00:00 UTC,2013-08-23 20:00:00 UTC,360,16.07,17031071300,17031071500,7,7,5.85,0,0,2,7.85,Cash,Blue Ribbon Taxi Association Inc.,41.921.778.356,-87.641.459.759,POINT (-87.6414597588 41.9217783562),41.914.616.286,-87.631.717.366,POINT (-87.6317173661 41.9146162864)
027da75049e7f6ea09c7e9d132bbcc50ce19234e,fca5a4c5310ab86ab5be5e35261988e5190110ccfd5e50c9df74d084c55bea9f398c72c8ae785b2dde4d0c05b0cfd01041ef6e6d7e5df3afdc70f59cd7357a8c,2016-06-24 22:45:00 UTC,2016-06-24 23:15:00 UTC,1500,27.51,,,6,9,27.5,5.5,0,0,33.5,Credit Card,City Service,41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014),42.007.612.593,-87.813.781.034,POINT (-87.8137810343 42.0076125931)
027ed0c912459d43ab0effe27f210e49cbe9352e,354fafd255c37a15b0c8f6f67d810b3e5374f54ebbadb9ba170319e9df32e3745eb1a1f99568bede724b24a963e774e43fc04f971aebba2ae60693cb834e5e98,2014-03-12 19:15:00 UTC,2014-03-12 19:30:00 UTC,600,21.02,,,,,8.25,2,0,0,10.25,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,
0281417f6b1bf148a0c998fe88ce67320468c6ad,d00988b6a3465c2bc0c4abdc8d6a104e78833e60f6dd8e33b521ef7c7fbbf5d9cc1505fac718ca76ea2ea333de5e2f59717533af6bf926a0a51fe3651fc8a18f,2016-02-02 07:45:00 UTC,2016-02-02 08:00:00 UTC,677,22.16,,,,,7.6,0,0,1,8.6,Cash,303 Taxi,,,,,,
02848f02fb75be4ad86f2096b9b6cb7bffa6434a,f7782da531b08c6ce5a1e16a8c2998f6f4f7943f29ab53713949ec17f3b4d7f8b4cd8a84da2fe7c4b0a17f1fc3439e376d3bfec25d83652dfa4468342e25f6b1,2016-07-30 18:45:00 UTC,2016-07-30 19:00:00 UTC,1320,26.88,,,76,,37.25,10,0,25,72.25,Credit Card,Taxi Affiliation Services,41.980.264.315,-87.913.624.596,POINT (-87.913624596 41.9802643146),,,
02854afef626ef739843a5c6b64a75d42abd3503,1ea004f94b8eed1a200c1531c9bb61ec8bffae51a603131b4d7239f3889d0d8852d305dc6704997aaa2c334c78155699fdbb78dd1043c1a9518322cccb737432,2018-04-02 10:45:00 UTC,2018-04-02 10:45:00 UTC,300,14.76,17031081700,17031839100,8,32,6,1.28,0,0,7.28,Credit Card,Star North Management LLC,41.892.042.136,-8.763.186.395,POINT (-87.6318639497 41.8920421365),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
02860fd6a8b317d845654080b51e72d3f95c3c8f,27f677a6fabd0fdd92d357f990ab06c173a003d5cba0c391b23ae628070817db7898874ac6e8eb3e9a5c345b7af52627c651fe016c787873039136c7d48f8bf0,2014-05-30 00:15:00 UTC,2014-05-30 00:45:00 UTC,1694,28.06,,,24,1,27.45,0,0,1,28.45,Cash,Flash Cab,41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001),42.009.622.881,-87.670.166.857,POINT (-87.67016685690001 42.0096228806)
028625a7c7323e5a4c138d3eb5fe8216a26e2c69,aca90d4b24ec5a6d487331568152d991a3abcb2f21fabf71a8c03857a1830da429eb81e31a4351ab7ee04aa28b06064f45eb53f7439ae65d6a1e18865729589f,2013-01-04 20:15:00 UTC,2013-01-04 20:30:00 UTC,420,17.59,,,,,8.05,0,0,0,8.05,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
0289cae580d975a078216a5a72dd8e2c1809c37d,cbb93f0f74a4919ab685da12c3fb0fa7d2c2f42cada5c0e470615d71398715bf3e5146dfad16f0c3b8bd79da678af0afbb44bd45a36797c30960f7482b76ade7,2019-05-06 18:30:00 UTC,2019-05-06 18:45:00 UTC,780,23.34,17031081700,17031243500,8,24,8.5,2,0,0,10.5,Credit Card,Star North Management LLC,41.892.042.136,-8.763.186.395,POINT (-87.6318639497 41.8920421365),41.892.658.108,-87.652.534.484,POINT (-87.6525344838 41.8926581076)
028a154e1d0384101e7578e3ad3cf8e1aba68f47,ad7483003b6f955fcbcf74d4c9273fc13d97df1755f0b65cca9acdf83ac3da39c5f4e473dcacd3ebd5437a6915bc008daa88d818cf0dbb1491c2282dd495ef5d,2017-10-17 15:30:00 UTC,2017-10-17 15:45:00 UTC,611,21.22,17031081300,17031320100,8,32,7.5,2,0,0,10,Credit Card,Taxi Affiliation Service Yellow,41.898.331.794,-87.620.762.865,POINT (-87.6207628651 41.8983317935),41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918)
028c6df114a469943e709c172baefbcde90928c8,773f5a09c0e17c0f2dbf578d94460eed4afbd064ecf448056ae74ec0bcce861f5eeb0d157bc86dc6ccd1bfb1fdc7ff4ac32ce3574114ddec7a9916b974f9acb7,2020-01-03 20:15:00 UTC,2020-01-03 20:30:00 UTC,1020,25.49,17031281900,17031081202,28,8,11,0,0,0,11,Cash,Star North Management LLC,41.879.255.084,-87.642.648.998,POINT (-87.642648998 41.8792550844),41.902.788.048,-8.762.614.559,POINT (-87.6261455896 41.9027880476)
028e2614af18411793ffc743daf2ff7d15d9d0b1,21e6058fef096e0d45f7b9d47433974c9c4e1820c3e5bee61670db5e58eb32e58432f1b6cf09adf73fe8a36a25cfe880f2e797158b2c890ec52603c3635d759f,2016-10-29 03:15:00 UTC,2016-10-29 03:15:00 UTC,13,10.16,17031071100,17031071100,7,7,3.25,2,0,2,7.25,Credit Card,Dispatch Taxi Affiliation,41.921.778.188,-87.651.061.884,POINT (-87.6510618838 41.9217781876),41.921.778.188,-87.651.061.884,POINT (-87.6510618838 41.9217781876)
028e939482f0f7a34970767aa34590ad471c206e,6a2f4f284ef992f54eedb862ece8422632860bc9f18103d5bd17c0ffc7689a1e7d655a3bfc73065a4ae87060e34e4f61f1f2b06609c04e3238359966d2fe3034,2016-10-01 01:00:00 UTC,2016-10-01 01:00:00 UTC,13,10.9,,,13,13,3.25,1,0,4,8.25,Credit Card,Northwest Management LLC,41.983.636.307,-87.723.583.185,POINT (-87.7235831853 41.9836363072),41.983.636.307,-87.723.583.185,POINT (-87.7235831853 41.9836363072)
028fa7a9174d305b36af37d6bdfd37f38f1dfa09,15ef370c43ac1e94f80c6d15212d992c7730492faa50eb9d15cd0416b9718cc39f84f0440bdb74fcf267946f9075d87302212ec52bfb17f718302a45401852b1,2017-12-03 09:00:00 UTC,2017-12-03 09:15:00 UTC,660,21.98,,,16,13,10.25,0,0,0.5,10.75,Cash,City Service,41.953.582.125,-8.772.345.239,POINT (-87.7234523905 41.9535821253),41.983.636.307,-87.723.583.185,POINT (-87.7235831853 41.9836363072)
02937b6e470f076909c936bbabb8ddfd015b99a4,00fbd9a7e5fce4db91d74af6c82fc74f07d246b40435a71356a60c170ef136ab5f853dce0cd6a6443dc01eb817d4048e22537c521d508533b79574bad77e9c81,2016-01-02 01:45:00 UTC,2016-01-02 01:45:00 UTC,258,13.75,,,22,24,6.5,0,0,0,6.5,Cash,Yellow Cab,4.192.276.062,-87.699.155.343,POINT (-87.69915534320002 41.9227606205),41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001)
029619b82989ffd0d98543402a2b067988390700,44860f29cd8c3884aa75e26aa356d12fa36b7a223a32466d5f2414f4e2377821f5ba95526178ca5eacf6b57b7b425a6641a316f4a97661e0257cd35953b55433,2017-12-05 22:15:00 UTC,2017-12-05 22:30:00 UTC,900,24.64,17031833000,17031081800,28,8,11.5,0,0,1,12.5,Cash,Taxi Affiliation Services,4.188.528.132,-876.572.332,POINT (-87.6572331997 41.8852813201),4.189.321.636,-8.763.784.421,POINT (-87.6378442095 41.8932163595)
029a80a5c78aa75ddb92c5c36e9e1c465607d2d3,f68eb3233f3e33e98e337a0442bfe5eb660e6f58de5df0bf5950f92efae803e34c430d71038e2d6a0d2472595c305e4f54be0c42f946d3971af121f08734ac08,2014-12-28 21:30:00 UTC,2014-12-28 21:30:00 UTC,600,21.02,17031833000,17031081300,28,8,9.05,0,0,1,10.05,Cash,Blue Ribbon Taxi Association Inc.,4.188.528.132,-876.572.332,POINT (-87.6572331997 41.8852813201),41.898.331.794,-87.620.762.865,POINT (-87.6207628651 41.8983317935)
029bf67d57a1d0a6f7be13bd62b90128fb47067e,1e8124bfa9d4f7d724c8b3b8f363b18d7557271ac69bbeee5400e8da72cdad33611fc7c78b2c76155e0b711e8f9c98615a9587a693a9aaeb4525f7b961b91544,2014-12-20 16:00:00 UTC,2014-12-20 16:15:00 UTC,1080,25.8,17031320600,17031081600,32,8,9.85,2,0,0,11.85,Credit Card,Dispatch Taxi Affiliation,41.870.607.372,-87.622.172.937,POINT (-87.6221729369 41.8706073724),41.892.072.635,-87.628.874.157,POINT (-87.6288741572 41.8920726347)
029cfae04a1358498b11aefa4b2885ddd69070ad,b797b5aa67c2564edc5b5fc215486a64385357df81d1deeaa389214da083b55a0b2331d3add7e81d1a18c41f6bf4dc1b7b9e94144aff7a81e3ccd5e485dd49a3,2017-04-17 12:45:00 UTC,2017-04-17 12:45:00 UTC,480,18.65,17031320100,17031080100,32,8,8,0,0,0,8,Cash,Top Cab Affiliation,41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918),41.907.520.075,-876.266.589,POINT (-87.6266589003 41.90752007470001)
02a2d3d7195006ffaca4cb88a4a7c75f1bc1d3a5,758803f15bfe9fe12c9774a3d525aee8937364cd34af02b07d24088517aa1e9b1a1e3586dab6373c42904667ae2fdad2f1c8390a3edb56d0e61817ed98e30023,2013-08-30 14:15:00 UTC,2013-08-30 14:30:00 UTC,360,15.56,17031281900,17031839100,28,32,5.25,0,0,0,5.25,Cash,Taxi Affiliation Services,41.879.255.084,-87.642.648.998,POINT (-87.642648998 41.8792550844),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
